"match_id","player","standing","time","advancement","ranked_event","n_advancements","time_ms"
"1E2","blakwolf_",5,00:01:37.926,"A Seedy Place",NA,7,97926
"1E2","Boosfer",2,00:01:43.433,"A Seedy Place",NA,5,103433
"1E2","suravil_",6,00:01:47.266,"Isn't It Iron Pick",NA,5,107266
"1E2","suravil_",6,00:01:47.294,"Getting an Upgrade",NA,6,107294
"1E2","suravil_",6,00:01:51.401,"Minecraft",NA,7,111401
"1E2","Snakezy",1,00:01:52.959,"Hot Stuff",NA,7,112959
"1E2","Boosfer",2,00:01:53.479,"Getting an Upgrade",NA,6,113479
"1E2","bigbigmongey",3,00:02:00.470,"The Parrots and the Bats",NA,5,120470
"1E2","blakwolf_",5,00:02:05.070,"The Parrots and the Bats",NA,8,125070
"1E2","bigbigmongey",3,00:02:05.130,"Best Friends Forever",NA,6,125130
"1E2","blakwolf_",5,00:02:11.225,"Tactical Fishing",NA,9,131225
"1E2","blakwolf_",5,00:02:12.378,"Adventure",NA,10,132378
"1E2","Erikfzf",4,00:02:13.346,"Husbandry",NA,6,133346
"1E2","bigbigmongey",3,00:02:14.368,"Minecraft",NA,7,134368
"1E2","Erikfzf",4,00:02:16.858,"Getting an Upgrade",NA,7,136858
"1E2","bigbigmongey",3,00:02:21.380,"Getting an Upgrade",NA,8,141380
"1E2","bigbigmongey",3,00:02:22.130,"A Seedy Place",NA,9,142130
"1E2","Snakezy",1,00:02:28.486,"Tactical Fishing",NA,8,148486
"1E2","bigbigmongey",3,00:02:29.458,"Isn't It Iron Pick",NA,10,149458
"1E2","Snakezy",1,00:02:32.080,"Adventure",NA,9,152080
"1E2","Erikfzf",4,00:02:32.745,"Ice Bucket Challenge",NA,8,152745
"1E2","Boosfer",2,00:02:37.179,"Ice Bucket Challenge",NA,7,157179
"1E2","bigbigmongey",3,00:02:39.172,"Tactical Fishing",NA,11,159172
"1E2","Erikfzf",4,00:02:40.560,"Tactical Fishing",NA,9,160560
"1E2","bigbigmongey",3,00:02:43.019,"Adventure",NA,12,163019
"1E2","suravil_",6,00:02:51.199,"What a Deal!",NA,8,171199
"1E2","Erikfzf",4,00:02:54.247,"A Seedy Place",NA,10,174247
"1E2","suravil_",6,00:02:54.846,"Tactical Fishing",NA,9,174846
"1E2","suravil_",6,00:02:56.504,"Adventure",NA,10,176504
"1E2","Erikfzf",4,00:02:58.791,"Best Friends Forever",NA,11,178791
"1E2","bigbigmongey",3,00:03:00.526,"Husbandry",NA,13,180526
"1E2","Erikfzf",4,00:03:00.800,"Adventure",NA,12,180800
"1E2","suravil_",6,00:03:06.246,"Fishy Business",NA,11,186246
"1E2","blakwolf_",5,00:03:06.579,"Ice Bucket Challenge",NA,11,186579
"1E2","Erikfzf",4,00:03:07.950,"Fishy Business",NA,13,187950
"1E2","Snakezy",1,00:03:10.312,"The Parrots and the Bats",NA,10,190312
"1E2","Snakezy",1,00:03:14.671,"Best Friends Forever",NA,11,194671
"1E2","Snakezy",1,00:03:15.814,"Husbandry",NA,12,195814
"1E2","Erikfzf",4,00:03:16.402,"The Parrots and the Bats",NA,14,196402
"1E2","bigbigmongey",3,00:03:23.822,"Fishy Business",NA,14,203822
"1E2","Snakezy",1,00:03:26.634,"A Seedy Place",NA,13,206634
"1E2","Boosfer",2,00:03:31.106,"The Parrots and the Bats",NA,8,211106
"1E2","bigbigmongey",3,00:03:33.647,"Hot Stuff",NA,15,213647
"1E2","suravil_",6,00:03:35.546,"The Parrots and the Bats",NA,12,215546
"1E2","suravil_",6,00:03:38.594,"Best Friends Forever",NA,13,218594
"1E2","suravil_",6,00:03:39.797,"Husbandry",NA,14,219797
"1E2","Boosfer",2,00:03:40.178,"Best Friends Forever",NA,9,220178
"1E2","Boosfer",2,00:03:45.829,"Husbandry",NA,10,225829
"1E2","bigbigmongey",3,00:03:46.123,"Nether",NA,16,226123
"1E2","bigbigmongey",3,00:03:46.124,"We Need to Go Deeper",NA,17,226124
"1E2","blakwolf_",5,00:03:49.082,"What a Deal!",NA,12,229082
"1E2","suravil_",6,00:03:56.046,"A Seedy Place",NA,15,236046
"1E2","Boosfer",2,00:03:58.956,"Tactical Fishing",NA,11,238956
"1E2","Snakezy",1,00:04:02.164,"What a Deal!",NA,14,242164
"1E2","Boosfer",2,00:04:02.602,"Adventure",NA,12,242602
"1E2","Erikfzf",4,00:04:09.452,"What a Deal!",NA,15,249452
"1E2","blakwolf_",5,00:04:09.681,"Husbandry",NA,13,249681
"1E2","Boosfer",2,00:04:10.553,"Fishy Business",NA,13,250553
"1E2","suravil_",6,00:04:17.690,"Nether",NA,16,257690
"1E2","suravil_",6,00:04:17.718,"We Need to Go Deeper",NA,17,257718
"1E2","Boosfer",2,00:04:22.807,"What a Deal!",NA,14,262807
"1E2","Snakezy",1,00:04:26.500,"Nether",NA,15,266500
"1E2","Snakezy",1,00:04:26.501,"We Need to Go Deeper",NA,16,266501
"1E2","bigbigmongey",3,00:04:36.391,"Return to Sender",NA,18,276391
"1E2","bigbigmongey",3,00:04:36.392,"Monster Hunter",NA,19,276392
"1E2","Erikfzf",4,00:04:37.057,"Hot Stuff",NA,16,277057
"1E2","Boosfer",2,00:04:40.979,"Hot Stuff",NA,15,280979
"1E2","bigbigmongey",3,00:04:45.631,"Oh Shiny",NA,20,285631
"1E2","bigbigmongey",3,00:04:46.395,"Those Were the Days",NA,21,286395
"1E2","bigbigmongey",3,00:04:47.591,"War Pigs",NA,22,287591
"1E2","bigbigmongey",3,00:04:49.287,"Who is Cutting Onions?",NA,23,289287
"1E2","Boosfer",2,00:04:57.314,"We Need to Go Deeper",NA,16,297314
"1E2","Boosfer",2,00:04:57.347,"Nether",NA,17,297347
"1E2","blakwolf_",5,00:05:00.022,"Best Friends Forever",NA,14,300022
"1E2","Erikfzf",4,00:05:06.186,"Nether",NA,17,306186
"1E2","Erikfzf",4,00:05:06.186,"We Need to Go Deeper",NA,18,306186
"1E2","suravil_",6,00:05:12.704,"Those Were the Days",NA,18,312704
"1E2","Snakezy",1,00:05:22.415,"Those Were the Days",NA,17,322415
"1E2","blakwolf_",5,00:05:25.626,"Fishy Business",NA,15,325626
"1E2","Snakezy",1,00:05:26.081,"War Pigs",NA,18,326081
"1E2","Snakezy",1,00:05:27.758,"Who is Cutting Onions?",NA,19,327758
"1E2","blakwolf_",5,00:05:31.120,"Hot Stuff",NA,16,331120
"1E2","Boosfer",2,00:05:45.182,"Those Were the Days",NA,18,345182
"1E2","blakwolf_",5,00:05:46.548,"Nether",NA,17,346548
"1E2","blakwolf_",5,00:05:46.550,"We Need to Go Deeper",NA,18,346550
"1E2","Erikfzf",4,00:05:48.349,"Those Were the Days",NA,19,348349
"1E2","suravil_",6,00:06:38.849,"Oh Shiny",NA,19,398849
"1E2","suravil_",6,00:06:39.116,"War Pigs",NA,20,399116
"1E2","bigbigmongey",3,00:06:46.704,"Ol' Betsy",NA,24,406704
"1E2","bigbigmongey",3,00:06:47.785,"Take Aim",NA,25,407785
"1E2","blakwolf_",5,00:06:52.814,"Those Were the Days",NA,19,412814
"1E2","bigbigmongey",3,00:06:56.132,"Not Today, Thank You",NA,26,416132
"1E2","suravil_",6,00:06:58.801,"Who is Cutting Onions?",NA,21,418801
"1E2","Boosfer",2,00:07:09.367,"War Pigs",NA,19,429367
"1E2","Boosfer",2,00:07:18.028,"Isn't It Iron Pick",NA,20,438028
"1E2","Snakezy",1,00:07:18.382,"Fishy Business",NA,20,438382
"1E2","Erikfzf",4,00:07:26.086,"War Pigs",NA,20,446086
"1E2","Boosfer",2,00:07:26.238,"Take Aim",NA,21,446238
"1E2","Boosfer",2,00:07:26.238,"Not Today, Thank You",NA,22,446238
"1E2","Erikfzf",4,00:07:27.803,"Who is Cutting Onions?",NA,21,447803
"1E2","Snakezy",1,00:07:32.211,"Isn't It Iron Pick",NA,21,452211
"1E2","bigbigmongey",3,00:07:41.439,"A Terrible Fortress",NA,27,461439
"1E2","Snakezy",1,00:07:42.637,"Ol' Betsy",NA,22,462637
"1E2","Snakezy",1,00:07:43.464,"Take Aim",NA,23,463464
"1E2","Boosfer",2,00:07:50.378,"Who is Cutting Onions?",NA,23,470378
"1E2","Snakezy",1,00:07:56.165,"Not Today, Thank You",NA,24,476165
"1E2","bigbigmongey",3,00:07:57.485,"Into Fire",NA,28,477485
"1E2","Erikfzf",4,00:08:00.576,"Ol' Betsy",NA,22,480576
"1E2","Erikfzf",4,00:08:01.612,"Not Today, Thank You",NA,23,481612
"1E2","Erikfzf",4,00:08:01.923,"Take Aim",NA,24,481923
"1E2","suravil_",6,00:08:08.758,"A Terrible Fortress",NA,22,488758
"1E2","suravil_",6,00:08:19.605,"Monster Hunter",NA,23,499605
"1E2","suravil_",6,00:08:23.507,"Into Fire",NA,24,503507
"1E2","Boosfer",2,00:08:32.468,"Not Quite ""Nine"" Lives",NA,24,512467
"1E2","Snakezy",1,00:08:33.642,"This Boat Has Legs",NA,25,513642
"1E2","Boosfer",2,00:08:44.016,"Ol' Betsy",NA,25,524015
"1E2","Erikfzf",4,00:08:45.157,"Suit Up",NA,25,525157
"1E2","Erikfzf",4,00:08:48.843,"Not Quite ""Nine"" Lives",NA,26,528843
"1E2","Snakezy",1,00:08:52.465,"A Terrible Fortress",NA,26,532465
"1E2","blakwolf_",5,00:09:03.899,"War Pigs",NA,20,543899
"1E2","bigbigmongey",3,00:09:06.066,"Local Brewery",NA,29,546066
"1E2","suravil_",6,00:09:06.957,"Local Brewery",NA,25,546957
"1E2","Erikfzf",4,00:09:08.229,"This Boat Has Legs",NA,27,548229
"1E2","blakwolf_",5,00:09:08.349,"Who is Cutting Onions?",NA,21,548349
"1E2","bigbigmongey",3,00:09:13.400,"Not Quite ""Nine"" Lives",NA,30,553400
"1E2","Snakezy",1,00:09:17.494,"Monster Hunter",NA,27,557494
"1E2","Boosfer",2,00:09:24.512,"This Boat Has Legs",NA,26,564512
"1E2","Snakezy",1,00:09:26.711,"Oh Shiny",NA,28,566711
"1E2","bigbigmongey",3,00:09:26.847,NA,"blind_travel",30,566847
"1E2","Snakezy",1,00:09:35.715,"Into Fire",NA,29,575715
"1E2","Erikfzf",4,00:09:36.008,"Oh Shiny",NA,28,576008
"1E2","Boosfer",2,00:09:48.042,"A Terrible Fortress",NA,27,588042
"1E2","Erikfzf",4,00:09:51.215,"A Terrible Fortress",NA,29,591215
"1E2","blakwolf_",5,00:09:56.398,"Ol' Betsy",NA,22,596398
"1E2","bigbigmongey",3,00:09:57.836,"Suit Up",NA,31,597836
"1E2","blakwolf_",5,00:09:57.917,"Not Today, Thank You",NA,23,597917
"1E2","blakwolf_",5,00:09:58.084,"Take Aim",NA,24,598084
"1E2","Boosfer",2,00:09:59.560,"Monster Hunter",NA,28,599560
"1E2","Erikfzf",4,00:10:03.056,"Monster Hunter",NA,30,603056
"1E2","blakwolf_",5,00:10:32.812,"This Boat Has Legs",NA,25,632812
"1E2","suravil_",6,00:10:37.809,"Not Today, Thank You",NA,26,637809
"1E2","blakwolf_",5,00:10:46.806,"A Terrible Fortress",NA,26,646806
"1E2","blakwolf_",5,00:10:56.250,"Monster Hunter",NA,27,656250
"1E2","suravil_",6,00:10:57.032,NA,"blind_travel",26,657032
"1E2","bigbigmongey",3,00:11:01.083,"Eye Spy",NA,32,661083
"1E2","Erikfzf",4,00:11:04.266,"Into Fire",NA,31,664266
"1E2","Snakezy",1,00:11:06.634,NA,"blind_travel",29,666634
"1E2","blakwolf_",5,00:11:09.958,"Into Fire",NA,28,669958
"1E2","bigbigmongey",3,00:11:10.222,"Sweet Dreams",NA,33,670222
"1E2","Snakezy",1,00:11:15.120,"Sweet Dreams",NA,30,675120
"1E2","blakwolf_",5,00:11:22.891,"Local Brewery",NA,29,682891
"1E2","Boosfer",2,00:11:23.625,"Suit Up",NA,29,683625
"1E2","blakwolf_",5,00:11:25.196,"Not Quite ""Nine"" Lives",NA,30,685196
"1E2","Boosfer",2,00:11:31.829,"Into Fire",NA,30,691829
"1E2","Erikfzf",4,00:11:34.299,"Local Brewery",NA,32,694299
"1E2","Snakezy",1,00:11:35.680,"Local Brewery",NA,31,695680
"1E2","Boosfer",2,00:11:36.343,"Local Brewery",NA,31,696343
"1E2","suravil_",6,00:11:36.699,"Cover Me With Diamonds",NA,27,696699
"1E2","suravil_",6,00:11:36.728,"Suit Up",NA,28,696728
"1E2","blakwolf_",5,00:11:38.874,NA,"blind_travel",30,698874
"1E2","Snakezy",1,00:11:40.210,"Suit Up",NA,32,700210
"1E2","Erikfzf",4,00:11:40.292,NA,"blind_travel",32,700292
"1E2","blakwolf_",5,00:11:41.513,"Sweet Dreams",NA,31,701513
"1E2","Erikfzf",4,00:11:44.580,"Sweet Dreams",NA,33,704580
"1E2","suravil_",6,00:11:47.346,"Ol' Betsy",NA,29,707346
"1E2","Boosfer",2,00:11:48.859,NA,"blind_travel",31,708859
"1E2","Boosfer",2,00:11:50.261,"Sweet Dreams",NA,32,710261
"1E2","suravil_",6,00:11:55.752,"Take Aim",NA,30,715752
"1E2","suravil_",6,00:11:56.651,"Sweet Dreams",NA,31,716651
"1E2","blakwolf_",5,00:12:04.003,"Suit Up",NA,32,724003
"1E2","suravil_",6,00:12:04.004,NA,"eliminate",31,724004
"1E2","bigbigmongey",3,00:12:53.785,"The End?",NA,34,773785
"1E2","bigbigmongey",3,00:12:54.079,"The End",NA,35,774079
"1E2","Snakezy",1,00:13:24.767,"Return to Sender",NA,33,804767
"1E2","bigbigmongey",3,00:13:26.826,"Free the End",NA,36,806826
"1E2","bigbigmongey",3,00:13:38.068,NA,"dragon_death",36,818068
"1E2","bigbigmongey",3,00:14:08.380,"Remote Getaway",NA,37,848380
"1E2","Boosfer",2,00:14:35.076,"Oh Shiny",NA,33,875076
"1E2","Erikfzf",4,00:14:39.474,"Eye Spy",NA,34,879474
"1E2","bigbigmongey",3,00:14:52.433,"The City at the End of the Game",NA,38,892433
"1E2","bigbigmongey",3,00:15:02.734,"Sky's the Limit",NA,39,902734
"1E2","blakwolf_",5,00:15:07.156,"Return to Sender",NA,33,907156
"1E2","Snakezy",1,00:15:07.966,"Eye Spy",NA,34,907966
"1E2","bigbigmongey",3,00:15:09.001,"Cover Me With Diamonds",NA,40,909001
"1E2","Boosfer",2,00:15:21.238,"Eye Spy",NA,34,921238
"1E2","blakwolf_",5,00:16:02.883,"Eye Spy",NA,34,962883
"1E2","Erikfzf",4,00:16:16.029,"The End?",NA,35,976029
"1E2","Erikfzf",4,00:16:16.030,"The End",NA,36,976030
"1E2","Erikfzf",4,00:16:53.178,"You Need a Mint",NA,37,1013178
"1E2","bigbigmongey",3,00:17:08.840,"Great View From Up Here",NA,41,1028839
"1E2","Boosfer",2,00:17:25.039,"The End?",NA,35,1045039
"1E2","Boosfer",2,00:17:25.072,"The End",NA,36,1045071
"1E2","Snakezy",1,00:17:36.729,"Not Quite ""Nine"" Lives",NA,35,1056729
"1E2","Boosfer",2,00:17:45.873,"You Need a Mint",NA,37,1065873
"1E2","Snakezy",1,00:17:50.619,"The End",NA,36,1070619
"1E2","Snakezy",1,00:17:50.722,"The End?",NA,37,1070722
"1E2","bigbigmongey",3,00:18:06.234,"The Next Generation",NA,42,1086234
"1E2","Snakezy",1,00:18:28.256,"Free the End",NA,38,1108256
"1E2","Snakezy",1,00:18:38.216,NA,"dragon_death",38,1118216
"1E2","blakwolf_",5,00:18:43.421,"The End?",NA,35,1123421
"1E2","blakwolf_",5,00:18:43.421,"The End",NA,36,1123421
"1E2","bigbigmongey",3,00:19:00.930,"Sniper Duel",NA,43,1140930
"1E2","Snakezy",1,00:19:11.866,"Remote Getaway",NA,39,1151866
"1E2","blakwolf_",5,00:19:12.692,"You Need a Mint",NA,37,1152692
"1E2","Erikfzf",4,00:19:21.188,NA,"dragon_death",37,1161188
"1E2","Erikfzf",4,00:19:21.188,"Free the End",NA,38,1161188
"1E2","Erikfzf",4,00:19:35.536,"The Next Generation",NA,39,1175536
"1E2","Snakezy",1,00:19:50.366,"The City at the End of the Game",NA,40,1190366
"1E2","Erikfzf",4,00:19:54.240,"Remote Getaway",NA,40,1194240
"1E2","blakwolf_",5,00:20:04.038,NA,"dragon_death",37,1204038
"1E2","Snakezy",1,00:20:13.465,"Sky's the Limit",NA,41,1213465
"1E2","Snakezy",1,00:20:17.665,"Cover Me With Diamonds",NA,42,1217665
"1E2","blakwolf_",5,00:20:24.144,"The Next Generation",NA,38,1224144
"1E2","Boosfer",2,00:20:24.516,"Free the End",NA,38,1224516
"1E2","Boosfer",2,00:20:24.635,NA,"dragon_death",38,1224635
"1E2","Erikfzf",4,00:20:36.592,"The City at the End of the Game",NA,41,1236592
"1E2","Boosfer",2,00:20:38.825,"The Next Generation",NA,39,1238825
"1E2","blakwolf_",5,00:20:53.190,"Remote Getaway",NA,39,1253190
"1E2","Erikfzf",4,00:20:53.241,"Cover Me With Diamonds",NA,42,1253241
"1E2","Erikfzf",4,00:20:54.219,"Sky's the Limit",NA,43,1254219
"1E2","Boosfer",2,00:21:01.188,"Remote Getaway",NA,40,1261188
"1E2","Boosfer",2,00:21:24.822,"The City at the End of the Game",NA,41,1284822
"1E2","blakwolf_",5,00:21:29.681,"The City at the End of the Game",NA,40,1289681
"1E2","bigbigmongey",3,00:21:32.539,"What a Deal!",NA,44,1292539
"1E2","Snakezy",1,00:21:35.422,"Great View From Up Here",NA,43,1295422
"1E2","Boosfer",2,00:21:48.921,"Sky's the Limit",NA,42,1308921
"1E2","Boosfer",2,00:21:50.172,"Cover Me With Diamonds",NA,43,1310172
"1E2","blakwolf_",5,00:21:51.740,"Cover Me With Diamonds",NA,41,1311740
"1E2","blakwolf_",5,00:21:53.889,"Sky's the Limit",NA,42,1313889
"1E2","blakwolf_",5,00:22:24.090,"Great View From Up Here",NA,43,1344090
"1E2","Erikfzf",4,00:22:24.756,"Great View From Up Here",NA,44,1344756
"1E2","bigbigmongey",3,00:22:28.697,"Bullseye",NA,45,1348697
"1E2","Boosfer",2,00:22:35.371,"Great View From Up Here",NA,44,1355371
"1E2","bigbigmongey",3,00:22:55.744,"Voluntary Exile",NA,46,1375744
"1E2","bigbigmongey",3,00:22:55.945,"Who's the Pillager Now?",NA,47,1375945
"1E2","Snakezy",1,00:23:18.316,"The Next Generation",NA,44,1398316
"1E2","Snakezy",1,00:23:48.889,"Country Lode, Take Me Home",NA,45,1428889
"1E2","Snakezy",1,00:23:57.682,"Bullseye",NA,46,1437682
"1E2","blakwolf_",5,00:24:00.003,NA,"eliminate",43,1440003
"1E2","Boosfer",2,00:24:15.840,"Who's the Pillager Now?",NA,45,1455840
"1E2","Boosfer",2,00:25:20.572,"Sniper Duel",NA,46,1520572
"1E2","Boosfer",2,00:26:23.682,"Voluntary Exile",NA,47,1583682
"1E2","bigbigmongey",3,00:26:31.254,"This Boat Has Legs",NA,48,1591254
"1E2","Snakezy",1,00:26:33.390,"Enchanter",NA,47,1593390
"1E2","Erikfzf",4,00:26:59.723,"Hired Help",NA,45,1619723
"1E2","bigbigmongey",3,00:27:57.291,"Subspace Bubble",NA,49,1677291
"1E2","bigbigmongey",3,00:28:19.036,"Uneasy Alliance",NA,50,1699036
"1E2","Snakezy",1,00:28:47.774,"Voluntary Exile",NA,48,1727774
"1E2","Snakezy",1,00:28:47.775,"Who's the Pillager Now?",NA,49,1727775
"1E2","Boosfer",2,00:29:33.117,"Postmortal",NA,48,1773117
"1E2","Snakezy",1,00:29:38.954,"Total Beelocation",NA,50,1778954
"1E2","Boosfer",2,00:29:39.869,"Hero of the Village",NA,49,1779869
"1E2","Erikfzf",4,00:29:45.572,"Voluntary Exile",NA,46,1785572
"1E2","Erikfzf",4,00:29:45.885,"Who's the Pillager Now?",NA,47,1785885
"1E2","Erikfzf",4,00:29:59.262,"Country Lode, Take Me Home",NA,48,1799262
"1E2","Erikfzf",4,00:30:05.271,"Bullseye",NA,49,1805271
"1E2","bigbigmongey",3,00:30:23.744,"Enchanter",NA,51,1823744
"1E2","Boosfer",2,00:31:00.676,"Bullseye",NA,50,1860676
"1E2","Erikfzf",4,00:31:18.648,"Return to Sender",NA,50,1878648
"1E2","Boosfer",2,00:32:38.546,"Enchanter",NA,51,1958546
"1E2","Snakezy",1,00:33:45.975,"Hot Tourist Destinations",NA,51,2025975
"1E2","Boosfer",2,00:33:49.328,"Country Lode, Take Me Home",NA,52,2029328
"1E2","Boosfer",2,00:34:43.266,"Return to Sender",NA,53,2083266
"1E2","Snakezy",1,00:35:01.183,"Subspace Bubble",NA,52,2101183
"1E2","Snakezy",1,00:35:15.473,"Uneasy Alliance",NA,53,2115473
"1E2","Snakezy",1,00:35:38.029,"A Throwaway Joke",NA,54,2138029
"1E2","bigbigmongey",3,00:35:38.318,"Total Beelocation",NA,52,2138318
"1E2","Erikfzf",4,00:35:44.062,"Subspace Bubble",NA,51,2144062
"1E2","Erikfzf",4,00:36:00.004,NA,"eliminate",51,2160004
"1E2","Boosfer",2,00:37:21.272,"Hot Tourist Destinations",NA,54,2241272
"1E2","Snakezy",1,00:38:28.632,"Hired Help",NA,55,2308632
"1E2","bigbigmongey",3,00:38:50.726,"Hero of the Village",NA,53,2330726
"1E2","bigbigmongey",3,00:38:53.987,"Postmortal",NA,54,2333987
"1E2","Snakezy",1,00:40:18.618,"Hero of the Village",NA,56,2418618
"1E2","Snakezy",1,00:41:07.546,"Postmortal",NA,57,2467546
"1E2","Snakezy",1,00:44:41.077,"Hidden in the Depths",NA,58,2681077
"1E2","bigbigmongey",3,00:44:49.190,"Spooky Scary Skeleton",NA,55,2689190
"1E2","Snakezy",1,00:45:45.078,"Sniper Duel",NA,59,2745078
"1E2","Boosfer",2,00:46:06.412,"Hidden in the Depths",NA,55,2766412
"1E2","Boosfer",2,00:46:46.587,"Subspace Bubble",NA,56,2806587
"1E2","Boosfer",2,00:47:00.566,"Uneasy Alliance",NA,57,2820566
"1E2","bigbigmongey",3,00:48:00.005,NA,"eliminate",55,2880005
"1E2","Snakezy",1,00:48:10.475,"Spooky Scary Skeleton",NA,60,2890475
"1E2","Boosfer",2,00:48:16.217,NA,"death",57,2896217
"1E2","Snakezy",1,00:49:31.586,"Withering Heights",NA,61,2971586
"1E2","Snakezy",1,00:51:12.037,"Bee Our Guest",NA,62,3072037
"1E2","Snakezy",1,00:51:31.030,"Serious Dedication",NA,63,3091030
"1E2","Snakezy",1,00:51:31.383,"Bring Home the Beacon",NA,64,3091383
"1E2","Snakezy",1,00:53:27.240,"Arbalistic",NA,65,3207240
"1E2","Snakezy",1,00:55:19.478,"The End... Again...",NA,66,3319478
"1E2","Snakezy",1,00:55:23.853,"You Need a Mint",NA,67,3323853
"1E2","Snakezy",1,00:55:27.692,NA,"death",67,3327692
"1E2","Snakezy",1,00:55:49.535,"Sticky Situation",NA,68,3349535
"1E2","Boosfer",2,01:00:00.008,NA,"eliminate",57,3600008
"1E3","bigbigmongey",3,00:00:31.414,"Diamonds!",NA,1,31414
"1E3","blakwolf_",1,00:00:31.589,"Acquire Hardware",NA,1,31589
"1E3","blakwolf_",1,00:00:32.130,"Diamonds!",NA,2,32130
"1E3","blakwolf_",1,00:00:32.131,"Stone Age",NA,3,32131
"1E3","bigbigmongey",3,00:00:32.352,"Stone Age",NA,2,32351
"1E3","suravil_",4,00:00:32.469,"Stone Age",NA,1,32469
"1E3","Boosfer",6,00:00:32.832,"Stone Age",NA,1,32832
"1E3","bigbigmongey",3,00:00:33.092,"Acquire Hardware",NA,3,33092
"1E3","Snakezy",5,00:00:33.103,"Acquire Hardware",NA,1,33103
"1E3","suravil_",4,00:00:33.236,"Acquire Hardware",NA,2,33236
"1E3","suravil_",4,00:00:33.520,"Diamonds!",NA,3,33520
"1E3","Snakezy",5,00:00:33.548,"Diamonds!",NA,2,33548
"1E3","Erikfzf",2,00:00:34.772,"Stone Age",NA,1,34772
"1E3","Erikfzf",2,00:00:35.437,"Diamonds!",NA,2,35437
"1E3","Erikfzf",2,00:00:36.180,"Acquire Hardware",NA,3,36180
"1E3","Boosfer",6,00:00:36.932,"Acquire Hardware",NA,2,36932
"1E3","Boosfer",6,00:00:37.051,"Diamonds!",NA,3,37051
"1E3","Snakezy",5,00:00:39.450,"Stone Age",NA,3,39450
"1E3","bigbigmongey",3,00:00:57.780,"Husbandry",NA,4,57780
"1E3","suravil_",4,00:01:07.749,"Minecraft",NA,4,67749
"1E3","Erikfzf",2,00:01:10.101,"Minecraft",NA,4,70101
"1E3","blakwolf_",1,00:01:12.898,"Minecraft",NA,4,72898
"1E3","Snakezy",5,00:01:15.157,"Minecraft",NA,4,75157
"1E3","Erikfzf",2,00:01:18.075,"Isn't It Iron Pick",NA,5,78075
"1E3","Snakezy",5,00:01:24.242,"Getting an Upgrade",NA,5,84242
"1E3","bigbigmongey",3,00:01:24.386,"Minecraft",NA,5,84386
"1E3","blakwolf_",1,00:01:28.149,"Getting an Upgrade",NA,5,88149
"1E3","Erikfzf",2,00:01:38.726,"What a Deal!",NA,6,98726
"1E3","Erikfzf",2,00:01:40.162,"Tactical Fishing",NA,7,100162
"1E3","Boosfer",6,00:01:41.028,"Husbandry",NA,4,101028
"1E3","blakwolf_",1,00:01:41.649,"Tactical Fishing",NA,6,101649
"1E3","Erikfzf",2,00:01:42.877,"Adventure",NA,8,102877
"1E3","suravil_",4,00:01:44.792,"A Seedy Place",NA,5,104792
"1E3","bigbigmongey",3,00:01:49.261,"Best Friends Forever",NA,6,109261
"1E3","Erikfzf",2,00:01:52.462,"A Seedy Place",NA,9,112462
"1E3","suravil_",4,00:01:59.720,"What a Deal!",NA,6,119720
"1E3","bigbigmongey",3,00:02:02.605,"Getting an Upgrade",NA,7,122605
"1E3","Snakezy",5,00:02:04.098,"Best Friends Forever",NA,6,124098
"1E3","Erikfzf",2,00:02:09.254,"Husbandry",NA,10,129253
"1E3","blakwolf_",1,00:02:10.897,"Adventure",NA,7,130896
"1E3","Boosfer",6,00:02:14.275,"Best Friends Forever",NA,5,134275
"1E3","suravil_",4,00:02:17.371,"Getting an Upgrade",NA,7,137371
"1E3","suravil_",4,00:02:17.401,"Isn't It Iron Pick",NA,8,137401
"1E3","blakwolf_",1,00:02:17.849,"Husbandry",NA,8,137849
"1E3","Snakezy",5,00:02:17.901,"What a Deal!",NA,7,137901
"1E3","Boosfer",6,00:02:18.379,"Minecraft",NA,6,138379
"1E3","bigbigmongey",3,00:02:19.960,"Adventure",NA,8,139960
"1E3","bigbigmongey",3,00:02:26.812,"Isn't It Iron Pick",NA,9,146812
"1E3","suravil_",4,00:02:30.830,"The Parrots and the Bats",NA,9,150830
"1E3","Snakezy",5,00:02:35.684,"A Seedy Place",NA,8,155684
"1E3","blakwolf_",1,00:02:39.345,"A Seedy Place",NA,9,159345
"1E3","suravil_",4,00:02:42.467,"Best Friends Forever",NA,10,162467
"1E3","Boosfer",6,00:02:42.676,"Getting an Upgrade",NA,7,162676
"1E3","Boosfer",6,00:02:42.709,"Isn't It Iron Pick",NA,8,162709
"1E3","bigbigmongey",3,00:02:48.016,"What a Deal!",NA,10,168016
"1E3","Boosfer",6,00:02:59.978,"Adventure",NA,9,179978
"1E3","suravil_",4,00:03:07.497,"Tactical Fishing",NA,11,187497
"1E3","Boosfer",6,00:03:08.667,"What a Deal!",NA,10,188667
"1E3","suravil_",4,00:03:10.205,"Adventure",NA,12,190205
"1E3","Boosfer",6,00:03:11.028,"Tactical Fishing",NA,11,191028
"1E3","blakwolf_",1,00:03:12.112,"The Parrots and the Bats",NA,10,192112
"1E3","blakwolf_",1,00:03:17.728,"What a Deal!",NA,11,197728
"1E3","suravil_",4,00:03:29.621,"Husbandry",NA,13,209621
"1E3","Boosfer",6,00:03:32.428,"A Seedy Place",NA,12,212428
